"id";"tipo";"data_criacao";"id_associado"
7608;Conta Corrente;"2021-04-29";7608
7609;Conta Corrente;"2022-10-14";7609
7610;Conta Corrente;"2022-09-07";7610
7611;Conta Corrente;"2019-05-03";7611
7612;Conta Corrente;"2019-10-14";7612
7613;Conta Corrente;"2020-07-17";7613
7614;Conta Corrente;"2020-07-05";7614
7615;Conta Corrente;"2020-10-17";7615
7616;Conta Corrente;"2018-07-19";7616
7617;Conta Corrente;"2019-12-16";7617
7618;Conta Corrente;"2021-06-14";7618
7619;Conta Corrente;"2019-11-05";7619
7620;Conta Corrente;"2022-03-01";7620
7621;Conta Corrente;"2020-01-31";7621
7622;Conta Corrente;"2018-01-22";7622
7623;Conta Corrente;"2022-09-14";7623
7624;Conta Corrente;"2018-09-19";7624
7625;Conta Corrente;"2019-08-07";7625
7626;Conta Corrente;"2021-04-14";7626
7627;Conta Corrente;"2018-05-08";7627
7628;Conta Corrente;"2021-11-20";7628
7629;Conta Corrente;"2022-07-03";7629
7630;Conta Corrente;"2018-06-21";7630
7631;Conta Corrente;"2019-01-24";7631
7632;Conta Corrente;"2021-04-02";7632
7633;Conta Corrente;"2021-03-21";7633
7634;Conta Corrente;"2018-09-27";7634
7635;Conta Corrente;"2020-03-03";7635
7636;Conta Corrente;"2022-04-11";7636
7637;Conta Corrente;"2020-02-25";7637
7638;Conta Corrente;"2018-04-08";7638
7639;Conta Corrente;"2020-08-19";7639
7640;Conta Corrente;"2019-12-21";7640
7641;Conta Corrente;"2022-11-26";7641
7642;Conta Corrente;"2021-12-02";7642
7643;Conta Corrente;"2021-09-14";7643
7644;Conta Corrente;"2020-06-24";7644
7645;Conta Corrente;"2019-06-18";7645
7646;Conta Corrente;"2019-07-13";7646
7647;Conta Corrente;"2020-12-22";7647
7648;Conta Corrente;"2021-05-15";7648
7649;Conta Corrente;"2022-12-06";7649
7650;Conta Corrente;"2022-10-08";7650
7651;Conta Corrente;"2020-07-25";7651
7652;Conta Corrente;"2020-01-17";7652
7653;Conta Corrente;"2022-10-12";7653
7654;Conta Corrente;"2020-04-19";7654
7655;Conta Corrente;"2020-09-17";7655
7656;Conta Corrente;"2019-05-30";7656
7657;Conta Corrente;"2018-08-14";7657
7658;Conta Corrente;"2021-01-04";7658
7659;Conta Corrente;"2018-04-30";7659
7660;Conta Corrente;"2018-02-25";7660
7661;Conta Corrente;"2021-06-07";7661
7662;Conta Corrente;"2019-05-06";7662
7663;Conta Corrente;"2021-05-09";7663
7664;Conta Corrente;"2019-09-08";7664
7665;Conta Corrente;"2020-01-13";7665
7666;Conta Corrente;"2018-07-23";7666
7667;Conta Corrente;"2018-12-29";7667
7668;Conta Corrente;"2022-02-19";7668
7669;Conta Corrente;"2018-10-11";7669
7670;Conta Corrente;"2021-07-30";7670
7671;Conta Corrente;"2019-02-20";7671
7672;Conta Corrente;"2018-09-17";7672
7673;Conta Corrente;"2020-07-12";7673
7674;Conta Corrente;"2022-10-16";7674
7675;Conta Corrente;"2021-02-20";7675
7676;Conta Corrente;"2021-12-10";7676
7677;Conta Corrente;"2019-05-10";7677
7678;Conta Corrente;"2019-02-23";7678
7679;Conta Corrente;"2020-05-06";7679
7680;Conta Corrente;"2019-04-26";7680
7681;Conta Corrente;"2018-12-13";7681
7682;Conta Corrente;"2022-11-10";7682
7683;Conta Corrente;"2021-04-24";7683
7684;Conta Corrente;"2018-10-05";7684
7685;Conta Corrente;"2020-03-11";7685
7686;Conta Corrente;"2019-01-21";7686
7687;Conta Corrente;"2020-02-14";7687
7688;Conta Corrente;"2020-10-04";7688
7689;Conta Corrente;"2022-01-07";7689
7690;Conta Corrente;"2020-05-26";7690
7691;Conta Corrente;"2020-11-11";7691
7692;Conta Corrente;"2020-06-26";7692
7693;Conta Corrente;"2021-09-10";7693
7694;Conta Corrente;"2019-04-01";7694
7695;Conta Corrente;"2022-02-13";7695
7696;Conta Corrente;"2018-10-05";7696
7697;Conta Corrente;"2019-10-04";7697
7698;Conta Corrente;"2018-02-23";7698
7699;Conta Corrente;"2022-11-05";7699
7700;Conta Corrente;"2020-06-25";7700
7701;Conta Corrente;"2021-09-04";7701
7702;Conta Corrente;"2019-01-06";7702
7703;Conta Corrente;"2021-02-22";7703
7704;Conta Corrente;"2019-03-29";7704
7705;Conta Corrente;"2018-11-03";7705
7706;Conta Corrente;"2019-04-26";7706
7707;Conta Corrente;"2018-03-20";7707
7708;Conta Corrente;"2020-02-22";7708
7709;Conta Corrente;"2020-05-31";7709
7710;Conta Corrente;"2020-07-05";7710
7711;Conta Corrente;"2021-05-30";7711
7712;Conta Corrente;"2021-04-25";7712
7713;Conta Corrente;"2020-05-27";7713
7714;Conta Corrente;"2019-10-04";7714
7715;Conta Corrente;"2022-01-09";7715
7716;Conta Corrente;"2022-07-19";7716
7717;Conta Corrente;"2020-10-06";7717
7718;Conta Corrente;"2019-03-06";7718
7719;Conta Corrente;"2020-05-04";7719
7720;Conta Corrente;"2019-10-25";7720
7721;Conta Corrente;"2021-07-11";7721
7722;Conta Corrente;"2018-03-27";7722
7723;Conta Corrente;"2022-04-02";7723
7724;Conta Corrente;"2020-04-02";7724
7725;Conta Corrente;"2019-06-08";7725
7726;Conta Corrente;"2021-05-28";7726
7727;Conta Corrente;"2020-12-17";7727
7728;Conta Corrente;"2021-02-20";7728
7729;Conta Corrente;"2021-07-02";7729
7730;Conta Corrente;"2020-11-03";7730
7731;Conta Corrente;"2018-08-28";7731
7732;Conta Corrente;"2020-03-18";7732
7733;Conta Corrente;"2021-10-22";7733
7734;Conta Corrente;"2021-10-01";7734
7735;Conta Corrente;"2021-05-26";7735
7736;Conta Corrente;"2022-08-06";7736
7737;Conta Corrente;"2018-02-06";7737
7738;Conta Corrente;"2021-07-25";7738
7739;Conta Corrente;"2019-10-10";7739
7740;Conta Corrente;"2020-06-18";7740
7741;Conta Corrente;"2019-02-09";7741
7742;Conta Corrente;"2018-03-20";7742
7743;Conta Corrente;"2018-10-23";7743
7744;Conta Corrente;"2021-06-17";7744
7745;Conta Corrente;"2019-12-04";7745
7746;Conta Corrente;"2022-10-14";7746
7747;Conta Corrente;"2021-01-14";7747
7748;Conta Corrente;"2022-08-21";7748
7749;Conta Corrente;"2018-12-30";7749
7750;Conta Corrente;"2018-05-30";7750
7751;Conta Corrente;"2019-06-27";7751
7752;Conta Corrente;"2022-06-22";7752
7753;Conta Corrente;"2018-08-05";7753
7754;Conta Corrente;"2018-10-08";7754
7755;Conta Corrente;"2019-10-04";7755
7756;Conta Corrente;"2019-12-24";7756
7757;Conta Corrente;"2022-02-14";7757
7758;Conta Corrente;"2022-09-02";7758
7759;Conta Corrente;"2018-02-24";7759
7760;Conta Corrente;"2020-08-28";7760
7761;Conta Corrente;"2020-07-17";7761
7762;Conta Corrente;"2018-10-04";7762
7763;Conta Corrente;"2022-10-26";7763
7764;Conta Corrente;"2019-05-20";7764
7765;Conta Corrente;"2022-06-16";7765
7766;Conta Corrente;"2021-04-02";7766
7767;Conta Corrente;"2019-01-05";7767
7768;Conta Corrente;"2022-07-05";7768
7769;Conta Corrente;"2019-11-07";7769
7770;Conta Corrente;"2020-09-25";7770
7771;Conta Corrente;"2020-01-03";7771
7772;Conta Corrente;"2020-11-27";7772
7773;Conta Corrente;"2020-11-25";7773
7774;Conta Corrente;"2020-10-07";7774
7775;Conta Corrente;"2019-05-26";7775
7776;Conta Corrente;"2022-10-10";7776
7777;Conta Corrente;"2020-08-01";7777
7778;Conta Corrente;"2022-05-22";7778
7779;Conta Corrente;"2022-06-12";7779
7780;Conta Corrente;"2021-07-13";7780
7781;Conta Corrente;"2022-10-01";7781
7782;Conta Corrente;"2018-12-18";7782
7783;Conta Corrente;"2021-01-13";7783
7784;Conta Corrente;"2018-05-18";7784
7785;Conta Corrente;"2019-09-07";7785
7786;Conta Corrente;"2022-09-29";7786
7787;Conta Corrente;"2020-04-21";7787
7788;Conta Corrente;"2018-11-03";7788
7789;Conta Corrente;"2022-06-12";7789
7790;Conta Corrente;"2020-05-27";7790
7791;Conta Corrente;"2021-06-13";7791
7792;Conta Corrente;"2020-01-09";7792
7793;Conta Corrente;"2021-02-10";7793
7794;Conta Corrente;"2021-04-19";7794
7795;Conta Corrente;"2021-05-10";7795
7796;Conta Corrente;"2020-08-08";7796
7797;Conta Corrente;"2019-08-02";7797
7798;Conta Corrente;"2022-04-26";7798
7799;Conta Corrente;"2020-02-22";7799
7800;Conta Corrente;"2021-05-20";7800
7801;Conta Corrente;"2020-02-01";7801
7802;Conta Corrente;"2022-02-05";7802
7803;Conta Corrente;"2019-04-29";7803
7804;Conta Corrente;"2022-12-09";7804
7805;Conta Corrente;"2019-11-24";7805
7806;Conta Corrente;"2020-09-03";7806
7807;Conta Corrente;"2022-09-29";7807
7808;Conta Corrente;"2022-06-07";7808
7809;Conta Corrente;"2020-02-04";7809
7810;Conta Corrente;"2022-03-23";7810
7811;Conta Corrente;"2020-12-29";7811
7812;Conta Corrente;"2019-11-16";7812
7813;Conta Corrente;"2018-03-22";7813
7814;Conta Corrente;"2019-01-23";7814
7815;Conta Corrente;"2020-03-15";7815
7816;Conta Corrente;"2019-11-08";7816
7817;Conta Corrente;"2018-11-03";7817
7818;Conta Corrente;"2022-06-16";7818
7819;Conta Corrente;"2020-08-23";7819
7820;Conta Corrente;"2018-04-26";7820
7821;Conta Corrente;"2019-11-23";7821
7822;Conta Corrente;"2019-02-15";7822
7823;Conta Corrente;"2020-04-16";7823
7824;Conta Corrente;"2022-12-15";7824
7825;Conta Corrente;"2022-05-17";7825
7826;Conta Corrente;"2018-09-05";7826
7827;Conta Corrente;"2020-08-03";7827
7828;Conta Corrente;"2018-12-28";7828
7829;Conta Corrente;"2022-12-12";7829
7830;Conta Corrente;"2022-09-07";7830
7831;Conta Corrente;"2022-04-29";7831
7832;Conta Corrente;"2020-01-24";7832
7833;Conta Corrente;"2021-10-24";7833
7834;Conta Corrente;"2018-09-06";7834
7835;Conta Corrente;"2020-01-13";7835
7836;Conta Corrente;"2018-09-29";7836
7837;Conta Corrente;"2021-04-21";7837
7838;Conta Corrente;"2019-10-24";7838
7839;Conta Corrente;"2018-03-18";7839
7840;Conta Corrente;"2018-06-07";7840
7841;Conta Corrente;"2019-01-26";7841
7842;Conta Corrente;"2021-02-25";7842
7843;Conta Corrente;"2020-04-04";7843
7844;Conta Corrente;"2019-03-29";7844
7845;Conta Corrente;"2022-03-02";7845
7846;Conta Corrente;"2022-05-30";7846
7847;Conta Corrente;"2021-01-15";7847
7848;Conta Corrente;"2022-12-15";7848
7849;Conta Corrente;"2021-11-24";7849
7850;Conta Corrente;"2018-09-20";7850
7851;Conta Corrente;"2018-04-22";7851
7852;Conta Corrente;"2018-10-29";7852
7853;Conta Corrente;"2019-10-17";7853
7854;Conta Corrente;"2020-07-18";7854
7855;Conta Corrente;"2018-10-24";7855
7856;Conta Corrente;"2019-03-14";7856
7857;Conta Corrente;"2021-03-05";7857
7858;Conta Corrente;"2021-05-09";7858
7859;Conta Corrente;"2020-02-20";7859
7860;Conta Corrente;"2021-02-26";7860
7861;Conta Corrente;"2021-01-25";7861
7862;Conta Corrente;"2019-07-01";7862
7863;Conta Corrente;"2018-04-02";7863
7864;Conta Corrente;"2019-12-01";7864
7865;Conta Corrente;"2020-02-16";7865
7866;Conta Corrente;"2020-03-27";7866
7867;Conta Corrente;"2020-08-10";7867
7868;Conta Corrente;"2018-06-19";7868
7869;Conta Corrente;"2021-12-31";7869
7870;Conta Corrente;"2020-10-07";7870
7871;Conta Corrente;"2018-11-06";7871
7872;Conta Corrente;"2018-02-06";7872
7873;Conta Corrente;"2018-12-15";7873
7874;Conta Corrente;"2021-01-20";7874
7875;Conta Corrente;"2019-04-17";7875
7876;Conta Corrente;"2018-02-25";7876
7877;Conta Corrente;"2020-07-01";7877
7878;Conta Corrente;"2022-04-14";7878
7879;Conta Corrente;"2018-02-21";7879
7880;Conta Corrente;"2019-06-07";7880
7881;Conta Corrente;"2022-12-14";7881
7882;Conta Corrente;"2018-05-25";7882
7883;Conta Corrente;"2020-03-16";7883
7884;Conta Corrente;"2019-10-11";7884
7885;Conta Corrente;"2020-11-22";7885
7886;Conta Corrente;"2020-12-20";7886
7887;Conta Corrente;"2020-12-03";7887
7888;Conta Corrente;"2019-02-06";7888
7889;Conta Corrente;"2019-05-10";7889
7890;Conta Corrente;"2018-02-04";7890
7891;Conta Corrente;"2022-03-16";7891
7892;Conta Corrente;"2022-05-16";7892
7893;Conta Corrente;"2019-07-17";7893
7894;Conta Corrente;"2022-05-29";7894
7895;Conta Corrente;"2019-04-28";7895
7896;Conta Corrente;"2021-08-14";7896
7897;Conta Corrente;"2019-09-05";7897
7898;Conta Corrente;"2021-11-18";7898
7899;Conta Corrente;"2022-01-12";7899
7900;Conta Corrente;"2018-09-17";7900
7901;Conta Corrente;"2019-09-06";7901
7902;Conta Corrente;"2022-10-30";7902
7903;Conta Corrente;"2018-10-05";7903
7904;Conta Corrente;"2020-08-02";7904
7905;Conta Corrente;"2020-12-01";7905
7906;Conta Corrente;"2020-01-02";7906
7907;Conta Corrente;"2020-09-08";7907
7908;Conta Corrente;"2018-06-13";7908
7909;Conta Corrente;"2019-04-27";7909
7910;Conta Corrente;"2020-10-11";7910
7911;Conta Corrente;"2019-10-30";7911
7912;Conta Corrente;"2019-04-21";7912
7913;Conta Corrente;"2021-02-15";7913
7914;Conta Corrente;"2021-12-26";7914
7915;Conta Corrente;"2021-01-11";7915
7916;Conta Corrente;"2019-01-19";7916
7917;Conta Corrente;"2019-12-27";7917
7918;Conta Corrente;"2018-12-26";7918
7919;Conta Corrente;"2020-02-06";7919
7920;Conta Corrente;"2021-04-16";7920
7921;Conta Corrente;"2019-01-12";7921
7922;Conta Corrente;"2019-05-04";7922
7923;Conta Corrente;"2020-09-11";7923
7924;Conta Corrente;"2020-07-10";7924
7925;Conta Corrente;"2018-10-11";7925
7926;Conta Corrente;"2021-12-19";7926
7927;Conta Corrente;"2019-03-05";7927
7928;Conta Corrente;"2020-05-28";7928
7929;Conta Corrente;"2020-11-18";7929
7930;Conta Corrente;"2018-03-29";7930
7931;Conta Corrente;"2021-01-24";7931
7932;Conta Corrente;"2022-07-06";7932
7933;Conta Corrente;"2018-02-07";7933
7934;Conta Corrente;"2021-10-11";7934
7935;Conta Corrente;"2020-02-17";7935
7936;Conta Corrente;"2020-12-21";7936
7937;Conta Corrente;"2018-10-24";7937
7938;Conta Corrente;"2022-10-08";7938
7939;Conta Corrente;"2021-05-15";7939
7940;Conta Corrente;"2020-01-30";7940
7941;Conta Corrente;"2020-07-31";7941
7942;Conta Corrente;"2018-03-26";7942
7943;Conta Corrente;"2021-05-02";7943
7944;Conta Corrente;"2018-09-27";7944
7945;Conta Corrente;"2022-03-02";7945
7946;Conta Corrente;"2019-05-25";7946
7947;Conta Corrente;"2019-09-27";7947
7948;Conta Corrente;"2019-03-09";7948
7949;Conta Corrente;"2020-04-30";7949
7950;Conta Corrente;"2021-10-15";7950
7951;Conta Corrente;"2022-06-05";7951
7952;Conta Corrente;"2021-04-24";7952
7953;Conta Corrente;"2018-02-27";7953
7954;Conta Corrente;"2020-02-26";7954
7955;Conta Corrente;"2018-11-13";7955
7956;Conta Corrente;"2018-11-20";7956
7957;Conta Corrente;"2019-02-26";7957
7958;Conta Corrente;"2019-12-29";7958
7959;Conta Corrente;"2021-03-29";7959
7960;Conta Corrente;"2021-12-26";7960
7961;Conta Corrente;"2020-03-07";7961
7962;Conta Corrente;"2019-05-04";7962
7963;Conta Corrente;"2021-07-13";7963
7964;Conta Corrente;"2020-03-27";7964
7965;Conta Corrente;"2018-02-23";7965
7966;Conta Corrente;"2018-09-11";7966
7967;Conta Corrente;"2018-03-29";7967
7968;Conta Corrente;"2018-11-29";7968
7969;Conta Corrente;"2018-07-01";7969
7970;Conta Corrente;"2021-07-24";7970
7971;Conta Corrente;"2020-12-09";7971
7972;Conta Corrente;"2021-01-11";7972
7973;Conta Corrente;"2021-09-28";7973
7974;Conta Corrente;"2019-04-22";7974
7975;Conta Corrente;"2021-09-19";7975
7976;Conta Corrente;"2020-12-09";7976
7977;Conta Corrente;"2020-08-25";7977
7978;Conta Corrente;"2018-06-28";7978
7979;Conta Corrente;"2022-01-28";7979
7980;Conta Corrente;"2022-12-06";7980
7981;Conta Corrente;"2022-03-24";7981
7982;Conta Corrente;"2021-07-14";7982
7983;Conta Corrente;"2021-04-11";7983
7984;Conta Corrente;"2022-05-03";7984
7985;Conta Corrente;"2018-09-21";7985
7986;Conta Corrente;"2022-02-03";7986
7987;Conta Corrente;"2018-04-04";7987
7988;Conta Corrente;"2019-10-30";7988
7989;Conta Corrente;"2019-02-12";7989
7990;Conta Corrente;"2021-06-12";7990
7991;Conta Corrente;"2018-11-05";7991
7992;Conta Corrente;"2021-04-01";7992
7993;Conta Corrente;"2022-09-26";7993
7994;Conta Corrente;"2022-04-30";7994
7995;Conta Corrente;"2018-07-09";7995
7996;Conta Corrente;"2022-11-01";7996
7997;Conta Corrente;"2018-01-21";7997
7998;Conta Corrente;"2018-09-16";7998
7999;Conta Corrente;"2018-10-11";7999
8000;Conta Corrente;"2018-07-04";8000
8001;Conta Corrente;"2022-03-21";8001
8002;Conta Corrente;"2021-09-01";8002
8003;Conta Corrente;"2021-06-26";8003
8004;Conta Corrente;"2020-12-29";8004
8005;Conta Corrente;"2022-12-03";8005
8006;Conta Corrente;"2020-03-26";8006
8007;Conta Corrente;"2018-12-19";8007
8008;Conta Corrente;"2020-08-09";8008
8009;Conta Corrente;"2020-09-03";8009
8010;Conta Corrente;"2018-01-27";8010
8011;Conta Corrente;"2020-07-27";8011
8012;Conta Corrente;"2019-12-07";8012
8013;Conta Corrente;"2021-07-22";8013
8014;Conta Corrente;"2018-11-17";8014
8015;Conta Corrente;"2019-04-21";8015
8016;Conta Corrente;"2022-03-24";8016
8017;Conta Corrente;"2022-12-03";8017
8018;Conta Corrente;"2019-07-05";8018
8019;Conta Corrente;"2019-02-02";8019
8020;Conta Corrente;"2019-01-27";8020
8021;Conta Corrente;"2022-11-27";8021
8022;Conta Corrente;"2019-11-20";8022
8023;Conta Corrente;"2022-04-09";8023
8024;Conta Corrente;"2022-09-03";8024
8025;Conta Corrente;"2019-03-31";8025
8026;Conta Corrente;"2022-09-28";8026
8027;Conta Corrente;"2022-07-17";8027
8028;Conta Corrente;"2019-04-03";8028
8029;Conta Corrente;"2018-06-25";8029
8030;Conta Corrente;"2018-05-08";8030
8031;Conta Corrente;"2019-09-16";8031
8032;Conta Corrente;"2022-08-26";8032
8033;Conta Corrente;"2021-12-20";8033
8034;Conta Corrente;"2018-03-23";8034
8035;Conta Corrente;"2020-09-04";8035
8036;Conta Corrente;"2021-12-03";8036
8037;Conta Corrente;"2020-05-29";8037
8038;Conta Corrente;"2021-08-05";8038
8039;Conta Corrente;"2019-07-25";8039
8040;Conta Corrente;"2018-02-11";8040
8041;Conta Corrente;"2021-08-14";8041
8042;Conta Corrente;"2022-01-30";8042
8043;Conta Corrente;"2019-12-30";8043
8044;Conta Corrente;"2020-03-16";8044
8045;Conta Corrente;"2022-11-29";8045
8046;Conta Corrente;"2021-04-01";8046
8047;Conta Corrente;"2019-06-20";8047
8048;Conta Corrente;"2022-11-12";8048
8049;Conta Corrente;"2022-09-15";8049
8050;Conta Corrente;"2020-07-03";8050
8051;Conta Corrente;"2018-12-20";8051
8052;Conta Corrente;"2022-08-23";8052
8053;Conta Corrente;"2022-05-04";8053
8054;Conta Corrente;"2018-04-10";8054
8055;Conta Corrente;"2022-05-08";8055
8056;Conta Corrente;"2018-08-14";8056
8057;Conta Corrente;"2022-12-18";8057
8058;Conta Corrente;"2021-12-03";8058
8059;Conta Corrente;"2019-10-28";8059
8060;Conta Corrente;"2018-06-24";8060
8061;Conta Corrente;"2022-03-23";8061
8062;Conta Corrente;"2021-06-24";8062
8063;Conta Corrente;"2018-03-01";8063
8064;Conta Corrente;"2021-03-23";8064
8065;Conta Corrente;"2021-08-26";8065
8066;Conta Corrente;"2020-10-15";8066
8067;Conta Corrente;"2020-03-07";8067
8068;Conta Corrente;"2019-02-03";8068
8069;Conta Corrente;"2019-06-02";8069
8070;Conta Corrente;"2021-09-11";8070
8071;Conta Corrente;"2019-02-27";8071
8072;Conta Corrente;"2018-01-25";8072
8073;Conta Corrente;"2020-10-22";8073
8074;Conta Corrente;"2021-02-07";8074
8075;Conta Corrente;"2020-03-23";8075
8076;Conta Corrente;"2020-10-01";8076
8077;Conta Corrente;"2019-05-21";8077
8078;Conta Corrente;"2021-08-22";8078
8079;Conta Corrente;"2020-08-24";8079
8080;Conta Corrente;"2019-02-15";8080
8081;Conta Corrente;"2019-03-07";8081
8082;Conta Corrente;"2021-07-26";8082
8083;Conta Corrente;"2018-10-19";8083
8084;Conta Corrente;"2018-07-21";8084
8085;Conta Corrente;"2021-10-15";8085
8086;Conta Corrente;"2018-03-08";8086
8087;Conta Corrente;"2019-02-14";8087
8088;Conta Corrente;"2021-10-13";8088
8089;Conta Corrente;"2022-01-21";8089
8090;Conta Corrente;"2020-11-22";8090
8091;Conta Corrente;"2022-03-19";8091
8092;Conta Corrente;"2021-04-25";8092
8093;Conta Corrente;"2019-05-28";8093
8094;Conta Corrente;"2022-04-29";8094
8095;Conta Corrente;"2019-07-29";8095
8096;Conta Corrente;"2018-02-02";8096
8097;Conta Corrente;"2020-02-24";8097
8098;Conta Corrente;"2021-09-14";8098
8099;Conta Corrente;"2019-02-18";8099
8100;Conta Corrente;"2021-07-07";8100
8101;Conta Corrente;"2020-06-06";8101
8102;Conta Corrente;"2020-03-28";8102
8103;Conta Corrente;"2021-07-14";8103
8104;Conta Corrente;"2018-04-10";8104
8105;Conta Corrente;"2018-05-17";8105
8106;Conta Corrente;"2018-10-16";8106
8107;Conta Corrente;"2020-12-22";8107
8108;Conta Corrente;"2019-09-17";8108
8109;Conta Corrente;"2022-05-20";8109
8110;Conta Corrente;"2018-08-28";8110
8111;Conta Corrente;"2020-10-13";8111
8112;Conta Corrente;"2018-08-05";8112
8113;Conta Corrente;"2022-03-04";8113
8114;Conta Corrente;"2021-07-14";8114
8115;Conta Corrente;"2019-02-05";8115
8116;Conta Corrente;"2020-12-29";8116
8117;Conta Corrente;"2021-08-31";8117
8118;Conta Corrente;"2020-03-03";8118
8119;Conta Corrente;"2019-10-24";8119
8120;Conta Corrente;"2020-10-03";8120
8121;Conta Corrente;"2018-02-04";8121
8122;Conta Corrente;"2019-01-21";8122
8123;Conta Corrente;"2019-02-07";8123
8124;Conta Corrente;"2019-06-14";8124
8125;Conta Corrente;"2018-05-31";8125
8126;Conta Corrente;"2020-08-16";8126
8127;Conta Corrente;"2019-06-28";8127
8128;Conta Corrente;"2020-07-06";8128
8129;Conta Corrente;"2019-05-13";8129
8130;Conta Corrente;"2020-07-28";8130
8131;Conta Corrente;"2019-01-22";8131
8132;Conta Corrente;"2021-09-29";8132
8133;Conta Corrente;"2022-10-06";8133
8134;Conta Corrente;"2022-07-18";8134
8135;Conta Corrente;"2021-12-19";8135
8136;Conta Corrente;"2018-03-03";8136
8137;Conta Corrente;"2018-05-14";8137
8138;Conta Corrente;"2019-12-23";8138
8139;Conta Corrente;"2019-10-31";8139
8140;Conta Corrente;"2022-09-12";8140
8141;Conta Corrente;"2020-08-01";8141
8142;Conta Corrente;"2022-07-25";8142
8143;Conta Corrente;"2018-04-29";8143
8144;Conta Corrente;"2019-10-16";8144
8145;Conta Corrente;"2021-02-16";8145
8146;Conta Corrente;"2019-05-17";8146
8147;Conta Corrente;"2022-09-25";8147
8148;Conta Corrente;"2019-10-30";8148
8149;Conta Corrente;"2021-06-29";8149
8150;Conta Corrente;"2019-07-30";8150
8151;Conta Corrente;"2022-07-14";8151
8152;Conta Corrente;"2021-07-15";8152
8153;Conta Corrente;"2020-08-01";8153
8154;Conta Corrente;"2018-09-02";8154
8155;Conta Corrente;"2022-12-08";8155
8156;Conta Corrente;"2020-12-11";8156
8157;Conta Corrente;"2021-03-30";8157
8158;Conta Corrente;"2019-06-17";8158
8159;Conta Corrente;"2018-06-29";8159
8160;Conta Corrente;"2022-07-22";8160
8161;Conta Corrente;"2021-12-24";8161
8162;Conta Corrente;"2019-07-03";8162
8163;Conta Corrente;"2021-05-02";8163
8164;Conta Corrente;"2021-10-10";8164
8165;Conta Corrente;"2019-01-29";8165
8166;Conta Corrente;"2020-05-02";8166
8167;Conta Corrente;"2021-11-23";8167
8168;Conta Corrente;"2019-05-24";8168
8169;Conta Corrente;"2022-04-05";8169
8170;Conta Corrente;"2018-10-04";8170
8171;Conta Corrente;"2019-02-14";8171
8172;Conta Corrente;"2019-11-16";8172
8173;Conta Corrente;"2018-05-10";8173
8174;Conta Corrente;"2019-05-26";8174
8175;Conta Corrente;"2021-08-13";8175
8176;Conta Corrente;"2021-06-08";8176
8177;Conta Corrente;"2020-09-20";8177
8178;Conta Corrente;"2021-05-19";8178
8179;Conta Corrente;"2018-04-19";8179
8180;Conta Corrente;"2019-03-31";8180
8181;Conta Corrente;"2022-11-28";8181
8182;Conta Corrente;"2022-10-13";8182
8183;Conta Corrente;"2022-09-24";8183
8184;Conta Corrente;"2020-07-10";8184
8185;Conta Corrente;"2018-06-26";8185
8186;Conta Corrente;"2022-09-13";8186
8187;Conta Corrente;"2018-07-03";8187
8188;Conta Corrente;"2021-09-05";8188
8189;Conta Corrente;"2019-03-11";8189
8190;Conta Corrente;"2018-12-11";8190
8191;Conta Corrente;"2021-04-08";8191
8192;Conta Corrente;"2018-03-15";8192
8193;Conta Corrente;"2020-05-24";8193
8194;Conta Corrente;"2019-08-20";8194
8195;Conta Corrente;"2021-12-05";8195
8196;Conta Corrente;"2021-06-03";8196
8197;Conta Corrente;"2021-12-01";8197
8198;Conta Corrente;"2020-11-09";8198
8199;Conta Corrente;"2022-10-06";8199
8200;Conta Corrente;"2021-03-18";8200
8201;Conta Corrente;"2021-07-25";8201
8202;Conta Corrente;"2018-12-02";8202
8203;Conta Corrente;"2018-02-13";8203
8204;Conta Corrente;"2021-11-14";8204
8205;Conta Corrente;"2020-04-07";8205
8206;Conta Corrente;"2021-09-07";8206
8207;Conta Corrente;"2020-05-03";8207
8208;Conta Corrente;"2022-12-09";8208
8209;Conta Corrente;"2020-02-05";8209
8210;Conta Corrente;"2020-08-01";8210
8211;Conta Corrente;"2019-03-20";8211
8212;Conta Corrente;"2020-01-14";8212
8213;Conta Corrente;"2020-05-25";8213
8214;Conta Corrente;"2018-12-24";8214
8215;Conta Corrente;"2022-07-06";8215
8216;Conta Corrente;"2020-10-31";8216
8217;Conta Corrente;"2018-09-17";8217
8218;Conta Corrente;"2022-12-18";8218
8219;Conta Corrente;"2019-07-18";8219
8220;Conta Corrente;"2019-11-07";8220
8221;Conta Corrente;"2018-12-09";8221
8222;Conta Corrente;"2022-10-05";8222
8223;Conta Corrente;"2020-01-02";8223
8224;Conta Corrente;"2021-04-13";8224
8225;Conta Corrente;"2019-06-06";8225
8226;Conta Corrente;"2018-12-19";8226
8227;Conta Corrente;"2019-09-27";8227
8228;Conta Corrente;"2018-05-18";8228
8229;Conta Corrente;"2021-10-09";8229
8230;Conta Corrente;"2019-07-15";8230
8231;Conta Corrente;"2021-07-15";8231
8232;Conta Corrente;"2020-05-14";8232
8233;Conta Corrente;"2020-05-28";8233
8234;Conta Corrente;"2021-08-10";8234
8235;Conta Corrente;"2019-04-10";8235
8236;Conta Corrente;"2022-08-15";8236
8237;Conta Corrente;"2020-04-28";8237
8238;Conta Corrente;"2021-07-23";8238
8239;Conta Corrente;"2022-08-05";8239
8240;Conta Corrente;"2022-05-16";8240
8241;Conta Corrente;"2019-03-06";8241
8242;Conta Corrente;"2018-11-03";8242
